Year,Month,ShopName,Item,Quantity,Total,Wholesale,Profit
2022,October,Gampaha,Fem gold -1,3,Rs.  900.00,Rs.  780.00,Rs.  120.00
2022,October,Gampaha,fem saffron-40use,1,"Rs.  2,000.00","Rs.  1,500.00",Rs.  500.00
2022,October,Gampaha,Flawless touch up - 1000,1,Rs.  850.00,Rs.  750.00,Rs.  100.00
2022,October,Gampaha,Foot brush-130,1,Rs.  100.00,Rs.  80.00,Rs.  20.00
2022,October,Gampaha,french white cream,4,"Rs.  8,000.00","Rs.  5,400.00","Rs.  2,600.00"
2022,October,Gampaha,french white gold cream,2,"Rs.  4,000.00","Rs.  2,700.00","Rs.  1,300.00"
2022,October,Gampaha,french white serum-1000,0,Rs.  0.00,Rs.  0.00,Rs.  0.00
2022,October,Gampaha,fresh & white body lotion,20,"Rs.  9,000.00","Rs.  3,480.00","Rs.  5,520.00"
2022,October,Gampaha,fresh & white cream,76,"Rs.  68,600.00","Rs.  54,700.00","Rs.  13,900.00"
2022,October,Gampaha,Fresh & white serum,4,"Rs.  1,400.00","Rs.  1,200.00",Rs.  200.00
2022,October,Gampaha,fresh &white face wash,2,Rs.  800.00,Rs.  680.00,Rs.  120.00
2022,October,Gampaha,fresh &white soap,2,Rs.  900.00,Rs.  720.00,Rs.  180.00
2022,October,Gampaha,frozen collegen,3,"Rs.  7,500.00","Rs.  5,250.00","Rs.  2,250.00"
2022,October,Gampaha,Garnier hair colour,2,"Rs.  2,000.00","Rs.  1,800.00",Rs.  200.00
2022,October,Gampaha,gatsby wax,6,"Rs.  4,200.00","Rs.  2,100.00","Rs.  2,100.00"
2022,October,Gampaha,Gelleme shaving foam (L),13,"Rs.  9,200.00","Rs.  7,150.00","Rs.  2,050.00"
2022,October,Gampaha,gemei cliper -6583,1,"Rs.  3,000.00","Rs.  2,500.00",Rs.  500.00
2022,October,Gampaha,gemmi hair iron-3200,1,"Rs.  3,200.00","Rs.  1,600.00","Rs.  1,600.00"
2022,October,Gampaha,Gillette blade,100,"Rs.  1,400.00","Rs.  1,250.00",Rs.  150.00
2022,October,Gampaha,Glatt straight pack,2,"Rs.  10,600.00","Rs.  9,300.00","Rs.  1,300.00"
2022,October,Gampaha,Gloves loose,48,Rs.  960.00,Rs.  600.00,Rs.  360.00
2022,October,Gampaha,gluta c body lotion-2000,1,"Rs.  2,000.00","Rs.  1,400.00",Rs.  600.00
2022,October,Gampaha,gluta diamond cream,2,"Rs.  2,600.00","Rs.  1,500.00","Rs.  1,100.00"
2022,October,Gampaha,gluta white body lotion-800,13,"Rs.  9,100.00","Rs.  5,850.00","Rs.  3,250.00"
2022,October,Gampaha,Gluta white tablet,2,"Rs.  6,000.00","Rs.  4,800.00","Rs.  1,200.00"
2022,October,Gampaha,gold safty pin .s,1,Rs.  10.00,Rs.  5.00,Rs.  5.00
2022,October,Gampaha,golden life beauty,7,"Rs.  4,900.00","Rs.  2,170.00","Rs.  2,730.00"
2022,October,Gampaha,goree beauty cream,23,"Rs.  21,750.00","Rs.  16,200.00","Rs.  5,550.00"
2022,October,Gampaha,goree body lotion-450,1,Rs.  450.00,Rs.  250.00,Rs.  200.00
2022,October,Gampaha,hair bun-220 -(M),1,Rs.  350.00,Rs.  250.00,Rs.  100.00
2022,October,Gampaha,hair bun-300,2,Rs.  600.00,Rs.  300.00,Rs.  300.00
2022,October,Gampaha,hair colour spray,1,Rs.  600.00,Rs.  400.00,Rs.  200.00
2022,October,Gampaha,hair drayer gemei - 2000,1,"Rs.  1,600.00","Rs.  1,500.00",Rs.  100.00
2022,October,Gampaha,hair dryer gemmi-1787,1,"Rs.  2,500.00","Rs.  1,600.00",Rs.  900.00
2022,October,Gampaha,hair grips (S) lose,37,"Rs.  1,350.00","Rs.  1,080.00",Rs.  270.00
2022,October,Gampaha,hair grips .l loss,18,"Rs.  2,700.00","Rs.  1,800.00",Rs.  900.00
2022,October,Gampaha,hair iron mac - 5516,2,"Rs.  29,000.00","Rs.  24,000.00","Rs.  5,000.00"
2022,October,Gampaha,Hair net (S),1,Rs.  500.00,Rs.  350.00,Rs.  150.00
2022,October,Gampaha,hair net .L loss,20,Rs.  600.00,Rs.  240.00,Rs.  360.00
2022,October,Gampaha,Hair net green - 450,4,"Rs.  1,800.00","Rs.  1,400.00",Rs.  400.00
2022,October,Gampaha,Hair net loss,27,Rs.  540.00,Rs.  135.00,Rs.  405.00
2022,October,Gampaha,hair pin 2 loss,23,"Rs.  3,220.00","Rs.  2,530.00",Rs.  690.00
2022,October,Gampaha,hair pin 3 box,1,"Rs.  1,560.00","Rs.  1,250.00",Rs.  310.00
2022,October,Gampaha,hair pin 3 loss,18,"Rs.  2,610.00","Rs.  2,088.00",Rs.  522.00
2022,October,Gampaha,hair pin american -3,3,"Rs.  3,600.00","Rs.  1,350.00","Rs.  2,250.00"
2022,October,Gampaha,hair wig-1600,1,Rs.  650.00,Rs.  600.00,Rs.  50.00
2022,October,Gampaha,Handle with comb t & g-200,4,Rs.  480.00,Rs.  180.00,Rs.  300.00
2022,October,Gampaha,head band,9,"Rs.  1,350.00","Rs.  1,080.00",Rs.  270.00
2022,October,Gampaha,Hopes after shave (S),8,"Rs.  1,040.00",Rs.  800.00,Rs.  240.00
2022,October,Gampaha,Hopes aftershave (L),17,"Rs.  5,610.00","Rs.  5,100.00",Rs.  510.00
2022,October,Gampaha,Hopes bayrum (L),32,"Rs.  10,560.00","Rs.  9,600.00",Rs.  960.00
2022,October,Gampaha,Hopes bayrum (S),3,Rs.  390.00,Rs.  300.00,Rs.  90.00
2022,October,Gampaha,Hopes ice cool,9,"Rs.  2,910.00","Rs.  2,700.00",Rs.  210.00
2022,October,Gampaha,hopes powder,2,Rs.  300.00,Rs.  260.00,Rs.  40.00
2022,October,Gampaha,hopes powder (L),4,"Rs.  1,190.00","Rs.  1,120.00",Rs.  70.00
2022,October,Gampaha,hopes shaving gel-450,7,"Rs.  3,050.00","Rs.  2,370.00",Rs.  680.00
2022,October,Gampaha,Hopes uluhal,7,"Rs.  2,310.00","Rs.  2,100.00",Rs.  210.00
2022,October,Gampaha,invisible pin-180,2,Rs.  300.00,Rs.  116.00,Rs.  184.00
2022,October,Gampaha,Jambo comb,10,"Rs.  1,200.00",Rs.  600.00,Rs.  600.00
2022,October,Gampaha,janet eye brow pencil,1,Rs.  135.00,Rs.  126.65,Rs.  8.35
2022,October,Gampaha,jovees apricot &  almond scrub,3,"Rs.  3,810.00","Rs.  3,352.50",Rs.  457.50
2022,October,Gampaha,jovees citrus clanser (s),5,"Rs.  6,950.00","Rs.  6,093.75",Rs.  856.25
2022,October,Gampaha,jovees fairnus cream,2,"Rs.  2,855.00","Rs.  2,550.00",Rs.  305.00
2022,October,Gampaha,jovees fruit pack,2,"Rs.  3,820.00","Rs.  3,360.00",Rs.  460.00
2022,October,Gampaha,Jovees gold cleanser,1,"Rs.  1,410.00","Rs.  1,987.50",-Rs.  577.50
2022,October,Gampaha,jovees jojoba &  neem scrub,1,Rs.  930.00,"Rs.  1,447.50",-Rs.  517.50
2022,October,Gampaha,Jovees lip blam,1,Rs.  670.00,Rs.  495.00,Rs.  175.00
2022,October,Gampaha,jovees neem face wash,2,"Rs.  3,160.00","Rs.  2,775.00",Rs.  385.00
2022,October,Gampaha,jovees papaya & honey scrub,3,"Rs.  5,100.00","Rs.  4,500.00",Rs.  600.00
2022,October,Gampaha,jovees papaya face wash-1450,2,"Rs.  3,200.00","Rs.  2,820.00",Rs.  380.00
2022,October,Gampaha,jovees strawberry face wash,6,"Rs.  8,640.00","Rs.  7,582.50","Rs.  1,057.50"
2022,October,Gampaha,jovees tea tree face wash,1,"Rs.  1,400.00","Rs.  1,230.00",Rs.  170.00
2022,October,Gampaha,jovees vera apple  massage gel,1,"Rs.  1,450.00","Rs.  1,275.00",Rs.  175.00
2022,October,Gampaha,Junsui face wash (L),1,Rs.  800.00,Rs.  650.00,Rs.  150.00
2022,October,Gampaha,kaiws black,25,"Rs.  13,000.00","Rs.  10,000.00","Rs.  3,000.00"
2022,October,Gampaha,kaiws colour,27,"Rs.  14,850.00","Rs.  12,150.00","Rs.  2,700.00"
2022,October,Gampaha,kajal -150,3,Rs.  450.00,Rs.  285.00,Rs.  165.00
2022,October,Gampaha,Kajal blu hevan - 150,3,Rs.  360.00,Rs.  300.00,Rs.  60.00
2022,October,Gampaha,kajal blu hevan - 300,1,Rs.  300.00,Rs.  250.00,Rs.  50.00
2022,October,Gampaha,Kejo wax (L) - Hot,16,"Rs.  12,640.00","Rs.  10,416.00","Rs.  2,224.00"
2022,October,Gampaha,keune developer-9%,1,Rs.  290.00,Rs.  247.50,Rs.  42.50
2022,October,Gampaha,keune fashion colour- 2000,2,"Rs.  1,740.00","Rs.  1,488.00",Rs.  252.00
2022,October,Gampaha,Keune fastion colour  - 990,1,Rs.  890.00,Rs.  742.50,Rs.  147.50
2022,October,Gampaha,keune fation colour - 2050,1,"Rs.  1,260.00","Rs.  1,046.25",Rs.  213.75
2022,October,Gampaha,Kosmik pancack-1800,2,"Rs.  2,040.00","Rs.  2,600.00",-Rs.  560.00
2022,October,Gampaha,kosmik pancake -1530,2,Rs.  800.00,Rs.  650.00,Rs.  150.00
2022,October,Gampaha,Kosmik stick - 1800,1,"Rs.  1,020.00","Rs.  1,350.00",-Rs.  330.00
2022,October,Gampaha,krylon pancake no. 02,5,"Rs.  9,500.00","Rs.  6,500.00","Rs.  3,000.00"
2022,October,Gampaha,krylon powder no.02.L,1,"Rs.  3,000.00","Rs.  2,250.00",Rs.  750.00
2022,October,Gampaha,Kryolan pancack - 5800,2,"Rs.  11,600.00","Rs.  10,400.00","Rs.  1,200.00"
2022,October,Gampaha,La fresh cleanser tub-1500,1,"Rs.  1,650.00","Rs.  1,500.00",Rs.  150.00
2022,October,Gampaha,la fresh eskinol,1,Rs.  600.00,Rs.  500.00,Rs.  100.00
2022,October,Gampaha,La fresh gel (L),3,"Rs.  4,050.00","Rs.  3,000.00","Rs.  1,050.00"
2022,October,Gampaha,La fresh gel (M),8,"Rs.  6,400.00","Rs.  4,000.00","Rs.  2,400.00"
2022,October,Gampaha,la fresh gold scrub,5,"Rs.  7,750.00","Rs.  6,750.00","Rs.  1,000.00"
2022,October,Gampaha,la fresh mousse-1200,2,"Rs.  2,000.00","Rs.  1,600.00",Rs.  400.00
2022,October,Gampaha,La fresh shaving gel,1,Rs.  600.00,Rs.  500.00,Rs.  100.00
2022,October,Gampaha,lady rezer-180,3,Rs.  240.00,Rs.  105.00,Rs.  135.00
2022,October,Gampaha,lakme kajal-350,4,"Rs.  1,400.00",Rs.  960.00,Rs.  440.00
2022,October,Gampaha,laniss black2.0,129,"Rs.  58,050.00","Rs.  45,150.00","Rs.  12,900.00"
2022,October,Gampaha,Lareen  blusher - 1200,1,"Rs.  1,200.00",Rs.  800.00,Rs.  400.00
2022,October,Gampaha,Lareen base colour,1,Rs.  750.00,Rs.  600.00,Rs.  150.00
2022,October,Gampaha,Lareen blusher - 750,1,Rs.  750.00,Rs.  650.00,Rs.  100.00
2022,October,Gampaha,Lareen eye shadow 45 colour-2200,1,"Rs.  1,000.00",Rs.  800.00,Rs.  200.00
2022,October,Gampaha,Lareen highlighter & blusher - 850,1,Rs.  850.00,Rs.  700.00,Rs.  150.00
2022,October,Gampaha,Lareen highlighter & blusher - 950,2,"Rs.  1,900.00","Rs.  1,600.00",Rs.  300.00
2022,October,Gampaha,leilu hair mouse,3,"Rs.  3,000.00","Rs.  2,340.00",Rs.  660.00
2022,October,Gampaha,Leilu hair spray,15,"Rs.  43,500.00","Rs.  35,250.00","Rs.  8,250.00"
2022,October,Gampaha,link  hair care,4,Rs.  920.00,Rs.  750.00,Rs.  170.00
2022,October,Gampaha,link akalapalitha oil,1,Rs.  320.00,Rs.  280.00,Rs.  40.00
2022,October,Gampaha,Lip gloss - 220,1,Rs.  250.00,Rs.  200.00,Rs.  50.00
2022,October,Gampaha,Lip gloss - 530,5,"Rs.  2,650.00","Rs.  2,150.00",Rs.  500.00
2022,October,Gampaha,lip gloss-450,11,"Rs.  4,950.00","Rs.  3,850.00","Rs.  1,100.00"
2022,October,Gampaha,lip liner - 100,8,Rs.  640.00,Rs.  400.00,Rs.  240.00
2022,October,Gampaha,lip liner - 150,8,Rs.  560.00,Rs.  360.00,Rs.  200.00
2022,October,Gampaha,lip liner - 60,6,Rs.  360.00,Rs.  180.00,Rs.  180.00
2022,October,Gampaha,lipstick - 450,16,"Rs.  7,200.00","Rs.  6,400.00",Rs.  800.00
2022,October,Gampaha,lipstick pen - 180,5,Rs.  900.00,Rs.  750.00,Rs.  150.00
2022,October,Gampaha,Lipstick pen - 250,9,"Rs.  2,520.00","Rs.  1,710.00",Rs.  810.00
2022,October,Gampaha,lipstick-100,2,Rs.  200.00,Rs.  160.00,Rs.  40.00
2022,October,Gampaha,lipstick-420,24,"Rs.  10,080.00","Rs.  8,400.00","Rs.  1,680.00"
2022,October,Gampaha,loreal shampo-2000,1,"Rs.  1,800.00","Rs.  2,300.00",-Rs.  500.00
2022,October,Gampaha,loreal straight cream,2,"Rs.  11,600.00","Rs.  10,600.00","Rs.  1,000.00"
2022,October,Gampaha,mac hair dryer-807,1,"Rs.  7,500.00","Rs.  5,500.00","Rs.  2,000.00"
2022,October,Gampaha,mac trimp iron-mc5501,1,"Rs.  9,000.00","Rs.  7,000.00","Rs.  2,000.00"
2022,October,Gampaha,machine comb-120,8,Rs.  960.00,Rs.  360.00,Rs.  600.00
2022,October,Gampaha,magic sponch,42,"Rs.  15,960.00","Rs.  12,600.00","Rs.  3,360.00"
2022,October,Gampaha,magic sponch loos,3,Rs.  120.00,Rs.  45.00,Rs.  75.00
2022,October,Gampaha,Make up brush - 300,1,Rs.  300.00,Rs.  250.00,Rs.  50.00
2022,October,Gampaha,Make up brush - 400,1,Rs.  400.00,Rs.  300.00,Rs.  100.00
2022,October,Gampaha,Make up brush - 450,4,Rs.  800.00,Rs.  600.00,Rs.  200.00
2022,October,Gampaha,make up brush set-450,2,"Rs.  1,200.00",Rs.  800.00,Rs.  400.00
2022,October,Gampaha,make up brush-250,3,Rs.  750.00,Rs.  570.00,Rs.  180.00
2022,October,Gampaha,make up fixer - 850,2,"Rs.  1,700.00","Rs.  1,500.00",Rs.  200.00
2022,October,Gampaha,make up sponch - 150,3,Rs.  450.00,Rs.  300.00,Rs.  150.00
2022,October,Gampaha,make up sponch - 200,1,Rs.  90.00,Rs.  55.00,Rs.  35.00
2022,October,Gampaha,make up sponch -80,4,Rs.  320.00,Rs.  180.00,Rs.  140.00
2022,October,Gampaha,make up sponch 4,3,Rs.  450.00,Rs.  225.00,Rs.  225.00
2022,October,Gampaha,Make up sponch packet -300,4,Rs.  480.00,Rs.  400.00,Rs.  80.00
2022,October,Gampaha,make up sponch-70,2,Rs.  500.00,Rs.  300.00,Rs.  200.00
2022,October,Gampaha,marathondhi-150,3,Rs.  300.00,Rs.  165.00,Rs.  135.00
2022,October,Gampaha,maskara - 600,6,"Rs.  3,300.00","Rs.  2,700.00",Rs.  600.00
2022,October,Gampaha,maskara -400,6,"Rs.  3,900.00","Rs.  3,240.00",Rs.  660.00
2022,October,Gampaha,MBC gold kit-4500,1,"Rs.  4,500.00","Rs.  3,500.00","Rs.  1,000.00"
2022,October,Gampaha,melacare-1200,6,"Rs.  8,400.00","Rs.  6,360.00","Rs.  2,040.00"
2022,October,Gampaha,meniqe set -300,1,Rs.  450.00,Rs.  200.00,Rs.  250.00
2022,October,Gampaha,mifi pancack,1,Rs.  525.00,Rs.  450.00,Rs.  75.00
2022,October,Gampaha,miracle spl shampo,1,Rs.  600.00,Rs.  524.25,Rs.  75.75
2022,October,Gampaha,miss rose Eye liner  - 400,6,"Rs.  3,050.00","Rs.  2,750.00",Rs.  300.00
2022,October,Gampaha,Miss rose eye shadow-700,1,"Rs.  1,200.00","Rs.  1,100.00",Rs.  100.00
2022,October,Gampaha,miss rose foundation cream-650,1,Rs.  650.00,Rs.  550.00,Rs.  100.00
2022,October,Gampaha,miss rose highliter-500,1,Rs.  500.00,Rs.  350.00,Rs.  150.00
2022,October,Gampaha,missrose shimer powder-600,1,Rs.  600.00,Rs.  500.00,Rs.  100.00
2022,October,Gampaha,nail art sticker,2,Rs.  100.00,Rs.  50.00,Rs.  50.00
2022,October,Gampaha,nail buffer-130,2,Rs.  240.00,Rs.  140.00,Rs.  100.00
2022,October,Gampaha,nail buffer-160,3,Rs.  690.00,Rs.  540.00,Rs.  150.00
2022,October,Gampaha,Nail cutter,5,"Rs.  1,000.00",Rs.  275.00,Rs.  725.00
2022,October,Gampaha,Nail file-100,1,Rs.  120.00,Rs.  50.00,Rs.  70.00
2022,October,Gampaha,Nail glue - 50,11,Rs.  550.00,Rs.  275.00,Rs.  275.00
2022,October,Gampaha,nail remove - 150,4,Rs.  600.00,Rs.  480.00,Rs.  120.00
2022,October,Gampaha,Nail remove -120,2,Rs.  240.00,Rs.  180.00,Rs.  60.00
2022,October,Gampaha,nail set -80,5,Rs.  250.00,Rs.  150.00,Rs.  100.00
2022,October,Gampaha,nail set loose,3,Rs.  180.00,Rs.  150.00,Rs.  30.00
2022,October,Gampaha,nail set-30,5,Rs.  150.00,Rs.  75.00,Rs.  75.00
2022,October,Gampaha,nair hair remover-650,0,Rs.  0.00,Rs.  0.00,Rs.  0.00
2022,October,Gampaha,navia beauty cream,2,"Rs.  1,200.00",Rs.  680.00,Rs.  520.00
2022,October,Gampaha,Nawarathna indian -100ml,3,Rs.  780.00,Rs.  630.00,Rs.  150.00
2022,October,Gampaha,Nawarathna indian -200ml,1,Rs.  400.00,Rs.  335.00,Rs.  65.00
2022,October,Gampaha,Nawarathna indian -50ml,4,Rs.  560.00,Rs.  440.00,Rs.  120.00
2022,October,Gampaha,Nawarathna orginal.L,3,"Rs.  1,050.00",Rs.  648.00,Rs.  402.00
2022,October,Gampaha,Neck pepar,83,"Rs.  17,430.00","Rs.  12,450.00","Rs.  4,980.00"
2022,October,Gampaha,neck tray-500,1,Rs.  350.00,Rs.  300.00,Rs.  50.00
2022,October,Gampaha,newey safty pin loss,36,"Rs.  2,520.00","Rs.  1,224.00","Rs.  1,296.00"
2022,October,Gampaha,Nisa lovely gold cream,2,"Rs.  1,400.00",Rs.  800.00,Rs.  600.00
2022,October,Gampaha,nivea dio,3,"Rs.  2,040.00","Rs.  1,740.00",Rs.  300.00
2022,October,Gampaha,No mark cream,1,Rs.  650.00,Rs.  550.00,Rs.  100.00
2022,October,Gampaha,noor gold cream,3,"Rs.  2,100.00","Rs.  1,470.00",Rs.  630.00
2022,October,Gampaha,NS Qtex,6,"Rs.  1,080.00",Rs.  750.00,Rs.  330.00
2022,October,Gampaha,Olex wax,6,"Rs.  2,100.00","Rs.  1,500.00",Rs.  600.00
2022,October,Gampaha,olive  2in1 shampoo,6,"Rs.  4,200.00","Rs.  3,480.00",Rs.  720.00
2022,October,Gampaha,Olive 2in1 shampo (S),8,"Rs.  3,840.00","Rs.  3,200.00",Rs.  640.00
2022,October,Gampaha,olive conditioner (L),5,"Rs.  3,500.00","Rs.  2,000.00","Rs.  1,500.00"
2022,October,Gampaha,olive oil musa-220,2,"Rs.  1,600.00","Rs.  1,400.00",Rs.  200.00
2022,October,Gampaha,olive shampoo (L),8,"Rs.  5,600.00","Rs.  4,400.00","Rs.  1,200.00"
2022,October,Gampaha,owhite,1,"Rs.  1,500.00","Rs.  1,100.00",Rs.  400.00
2022,October,Gampaha,Pack brush (S)-180,2,Rs.  300.00,Rs.  140.00,Rs.  160.00
2022,October,Gampaha,pack brush with spaculer-380,1,Rs.  175.00,Rs.  100.00,Rs.  75.00
2022,October,Gampaha,pack tishu -15,13,Rs.  130.00,Rs.  104.00,Rs.  26.00
2022,October,Gampaha,papaya soap,1,Rs.  530.00,Rs.  450.00,Rs.  80.00
2022,October,Gampaha,pop beauty cream,1,Rs.  320.00,Rs.  120.00,Rs.  200.00
2022,October,Gampaha,powder puff - 100,2,Rs.  200.00,Rs.  140.00,Rs.  60.00
2022,October,Gampaha,Proff body lotion,2,"Rs.  1,260.00","Rs.  1,035.00",Rs.  225.00
2022,October,Gampaha,Proff cleanser,4,"Rs.  2,145.00","Rs.  1,770.00",Rs.  375.00
2022,October,Gampaha,Proff normal pack,4,"Rs.  3,000.00","Rs.  2,490.00",Rs.  510.00
2022,October,Gampaha,Proff scrub,4,"Rs.  3,590.00","Rs.  2,970.00",Rs.  620.00
2022,October,Gampaha,Proff toner,4,"Rs.  1,640.00","Rs.  1,350.00",Rs.  290.00
2022,October,Gampaha,Qtex - 300,7,"Rs.  1,050.00",Rs.  840.00,Rs.  210.00
2022,October,Gampaha,Qtex - 350,8,"Rs.  2,800.00","Rs.  2,400.00",Rs.  400.00
2022,October,Gampaha,qtex-250,7,"Rs.  1,750.00","Rs.  1,050.00",Rs.  700.00
2022,October,Gampaha,ravan henna 6g loos,2,Rs.  180.00,Rs.  140.00,Rs.  40.00
2022,October,Gampaha,ravan shampo pkt,4,Rs.  880.00,Rs.  768.00,Rs.  112.00
2022,October,Gampaha,rave hair pin 3 loss,32,Rs.  960.00,Rs.  192.00,Rs.  768.00
2022,October,Gampaha,RK blade,450,"Rs.  3,825.00","Rs.  3,375.00",Rs.  450.00
2022,October,Gampaha,Roller brush - 150,1,Rs.  100.00,Rs.  90.00,Rs.  10.00
2022,October,Gampaha,Roller brush - 300,4,Rs.  280.00,Rs.  200.00,Rs.  80.00
2022,October,Gampaha,roller brush - 350,1,Rs.  350.00,Rs.  300.00,Rs.  50.00
2022,October,Gampaha,Roller brush -250,8,"Rs.  2,000.00","Rs.  1,600.00",Rs.  400.00
2022,October,Gampaha,Roller brush -420,1,Rs.  180.00,Rs.  130.00,Rs.  50.00
2022,October,Gampaha,Roller brush Nano (L) - 1800,1,"Rs.  1,800.00","Rs.  1,600.00",Rs.  200.00
2022,October,Gampaha,Roller brush Nano (M)- 1550,3,"Rs.  3,900.00","Rs.  3,300.00",Rs.  600.00
2022,October,Gampaha,rose water (L)-230,1,Rs.  220.00,Rs.  170.00,Rs.  50.00
2022,October,Gampaha,rose water (M)-150,4,Rs.  520.00,Rs.  380.00,Rs.  140.00
2022,October,Gampaha,roushan alo gel con (S),3,"Rs.  1,350.00","Rs.  1,050.00",Rs.  300.00
2022,October,Gampaha,Roushan armond oil-750,1,"Rs.  1,100.00",Rs.  900.00,Rs.  200.00
2022,October,Gampaha,Roushan hair mask - 1500,2,"Rs.  3,000.00","Rs.  2,400.00",Rs.  600.00
2022,October,Gampaha,roushan sun block-spf(50)-850,1,Rs.  950.00,Rs.  700.00,Rs.  250.00
2022,October,Gampaha,roushan vitamin c gel-450,2,Rs.  900.00,Rs.  700.00,Rs.  200.00
2022,October,Gampaha,ruber band,2,Rs.  100.00,Rs.  80.00,Rs.  20.00
2022,October,Gampaha,s oil-10ml,9,"Rs.  3,060.00","Rs.  2,835.00",Rs.  225.00
2022,October,Gampaha,S oill - 5ml,5,Rs.  900.00,Rs.  750.00,Rs.  150.00
2022,October,Gampaha,saffron-1500,1,Rs.  850.00,Rs.  600.00,Rs.  250.00
2022,October,Gampaha,salon hair spray-625ml,3,"Rs.  16,500.00","Rs.  14,400.00","Rs.  2,100.00"
2022,October,Gampaha,scru lip cream,2,"Rs.  1,200.00",Rs.  900.00,Rs.  300.00
2022,October,Gampaha,Section clip -380,1,Rs.  380.00,Rs.  300.00,Rs.  80.00
2022,October,Gampaha,section clip crocdile lose,2,Rs.  120.00,Rs.  60.00,Rs.  60.00
2022,October,Gampaha,sent -250,1,Rs.  180.00,Rs.  200.00,-Rs.  20.00
2022,October,Gampaha,Sent -300,17,"Rs.  4,760.00","Rs.  3,910.00",Rs.  850.00
2022,October,Gampaha,Sent -300,5,"Rs.  1,650.00","Rs.  1,500.00",Rs.  150.00
2022,October,Gampaha,Sent-1200,2,"Rs.  2,300.00","Rs.  2,000.00",Rs.  300.00
2022,October,Gampaha,sent-1300,5,"Rs.  1,750.00","Rs.  1,475.00",Rs.  275.00
2022,October,Gampaha,Shaving brush -320,2,Rs.  500.00,Rs.  400.00,Rs.  100.00
2022,October,Gampaha,shaving gel niveas-470,15,"Rs.  6,560.00","Rs.  5,040.00","Rs.  1,520.00"
2022,October,Gampaha,shaving razer - 350,4,"Rs.  1,400.00","Rs.  1,200.00",Rs.  200.00
2022,October,Gampaha,Shaving razer - 800,2,"Rs.  1,900.00","Rs.  1,600.00",Rs.  300.00
2022,October,Gampaha,Sheromi qtex -  425,1,Rs.  385.00,Rs.  318.75,Rs.  66.25
2022,October,Gampaha,Shimona dio,3,"Rs.  1,500.00","Rs.  1,275.00",Rs.  225.00
2022,October,Gampaha,Shower cap-200,4,Rs.  640.00,Rs.  400.00,Rs.  240.00
2022,October,Gampaha,Side brush -370,1,Rs.  370.00,Rs.  300.00,Rs.  70.00
2022,October,Gampaha,Singer oil,6,"Rs.  1,080.00",Rs.  900.00,Rs.  180.00
2022,October,Gampaha,skin doctor face serum,4,"Rs.  1,520.00",Rs.  760.00,Rs.  760.00
2022,October,Gampaha,skin light-1200,4,"Rs.  5,600.00","Rs.  4,420.00","Rs.  1,180.00"
2022,October,Gampaha,skin shine cream,1,Rs.  500.00,Rs.  350.00,Rs.  150.00
2022,October,Gampaha,spa salt,1,Rs.  650.00,Rs.  550.00,Rs.  100.00
2022,October,Gampaha,spaculer-6,3,Rs.  18.00,Rs.  9.00,Rs.  9.00
2022,October,Gampaha,spidle rod .s-450 - Colour,1,Rs.  350.00,Rs.  210.00,Rs.  140.00
2022,October,Gampaha,Spidle Rods L. - 650,4,"Rs.  1,750.00","Rs.  1,400.00",Rs.  350.00
2022,October,Gampaha,spray bottle (L)-320,7,"Rs.  1,750.00","Rs.  1,400.00",Rs.  350.00
2022,October,Gampaha,super inter iron,2,"Rs.  17,000.00","Rs.  13,000.00","Rs.  4,000.00"
2022,October,Gampaha,super white cream,8,"Rs.  7,600.00","Rs.  6,000.00","Rs.  1,600.00"
2022,October,Gampaha,suryamuki pack,2,Rs.  300.00,Rs.  250.00,Rs.  50.00
2022,October,Gampaha,swan safty pin loss,19,Rs.  420.00,Rs.  60.80,Rs.  359.20
2022,October,Gampaha,Tail comb,13,"Rs.  1,300.00",Rs.  260.00,"Rs.  1,040.00"
2022,October,Gampaha,teeth whiting lanbena,2,"Rs.  1,400.00","Rs.  1,140.00",Rs.  260.00
